regionName,cityName,barangayName
isabela,santo-tomas-2,barumbong
isabela,santo-tomas-2,biga-occidental
isabela,santo-tomas-2,biga-oriental
isabela,santo-tomas-2,bolinao-culalabo
isabela,santo-tomas-2,bubug
isabela,santo-tomas-2,calanigan-norte
isabela,santo-tomas-2,calanigan-sur
isabela,santo-tomas-2,calinaoan-centro
isabela,santo-tomas-2,calinaoan-malasin
isabela,santo-tomas-2,calinaoan-norte
isabela,santo-tomas-2,canogan-abajo-norte
isabela,santo-tomas-2,canogan-abajo-sur
isabela,santo-tomas-2,canogan-alto
isabela,santo-tomas-2,centro-26
isabela,santo-tomas-2,colunguan
isabela,santo-tomas-2,malapagay
isabela,santo-tomas-2,san-rafael-abajo
isabela,santo-tomas-2,san-rafael-alto
isabela,santo-tomas-2,san-roque-104
isabela,santo-tomas-2,san-vicente-98
isabela,santo-tomas-2,uauang-galicia
isabela,santo-tomas-2,uauang-tuliao
isabela,tumauini,annafunan-1
isabela,tumauini,antagan-i
isabela,tumauini,antagan-ii
isabela,tumauini,arcon
isabela,tumauini,balug
isabela,tumauini,banig
isabela,tumauini,bantug-3
isabela,tumauini,barangay-district-1
isabela,tumauini,barangay-district-2
isabela,tumauini,barangay-district-3
isabela,tumauini,barangay-district-4
isabela,tumauini,bayabo-east
isabela,tumauini,caligayan
isabela,tumauini,camasi-1
isabela,tumauini,carpentero
isabela,tumauini,compania-1
isabela,tumauini,cumabao
isabela,tumauini,fermeldy
isabela,tumauini,fugu-abajo
isabela,tumauini,fugu-norte
isabela,tumauini,fugu-sur
isabela,tumauini,lalauanan
isabela,tumauini,lanna-2
isabela,tumauini,lapogan-1
isabela,tumauini,lingaling-1
isabela,tumauini,liwanag
isabela,tumauini,malamag-east
isabela,tumauini,malamag-west
isabela,tumauini,maligaya-16
isabela,tumauini,minanga-10
isabela,tumauini,moldero
isabela,tumauini,namnama-6
isabela,tumauini,paragu
isabela,tumauini,pilitan
isabela,tumauini,san-mateo-12
isabela,tumauini,san-pedro-54
isabela,tumauini,san-vicente-99
isabela,tumauini,santa-1
isabela,tumauini,santa-catalina-6
isabela,tumauini,santa-visitacion
isabela,tumauini,santo-nino-76
isabela,tumauini,sinippil-2
isabela,tumauini,sisim-abajo
isabela,tumauini,sisim-alto
isabela,tumauini,tunggui
isabela,tumauini,ugad-1
kalinga,balbalan,ababa-an
kalinga,balbalan,balantoy
kalinga,balbalan,balbalan-proper
kalinga,balbalan,balbalasang
kalinga,balbalan,buaya-2
kalinga,balbalan,dao-angan-1
kalinga,balbalan,gawa-an
kalinga,balbalan,mabaca
kalinga,balbalan,maling
kalinga,balbalan,pantikian
kalinga,balbalan,poblacion-280
kalinga,balbalan,poswoy
kalinga,balbalan,talalang
kalinga,balbalan,tawang-1
kalinga,pasil,ableg-1
kalinga,pasil,bagtayan
kalinga,pasil,balatoc
kalinga,pasil,balenciagao-sur
kalinga,pasil,balinciagao-norte
kalinga,pasil,cagaluan
kalinga,pasil,colayo
kalinga,pasil,dalupa
kalinga,pasil,dangtalan
kalinga,pasil,galdang
kalinga,pasil,guina-ang
kalinga,pasil,magsilay
kalinga,pasil,malucsad
kalinga,pasil,pugong
kalinga,pinukpuk,aciga
kalinga,pinukpuk,allaguia
kalinga,pinukpuk,ammacian
kalinga,pinukpuk,apatan
kalinga,pinukpuk,asibanglan
kalinga,pinukpuk,ba-ay
kalinga,pinukpuk,ballayangon
kalinga,pinukpuk,bayao
kalinga,pinukpuk,camalog
kalinga,pinukpuk,cawagayan
kalinga,pinukpuk,dugpa
kalinga,pinukpuk,katabbogan
kalinga,pinukpuk,limos
kalinga,pinukpuk,magaogao
kalinga,pinukpuk,malagnat
kalinga,pinukpuk,mapaco-1
kalinga,pinukpuk,pakawit
kalinga,pinukpuk,pinococ
kalinga,pinukpuk,pinukpuk-junction
kalinga,pinukpuk,socbot
kalinga,pinukpuk,taga
kalinga,pinukpuk,taggay
kalinga,pinukpuk,wagud
kalinga,rizal-2,babalag-east
kalinga,rizal-2,babalag-west
kalinga,rizal-2,bulbol
kalinga,rizal-2,calaocan-6
kalinga,rizal-2,kinama
kalinga,rizal-2,liwan-east
kalinga,rizal-2,liwan-west
kalinga,rizal-2,macutay
kalinga,rizal-2,romualdez
kalinga,rizal-2,san-francisco-45
kalinga,rizal-2,san-pascual-13
kalinga,rizal-2,san-pedro-55
kalinga,rizal-2,san-quintin-3
kalinga,rizal-2,santor-5
kalinga,tabuk,agbannawag
kalinga,tabuk,amlao
kalinga,tabuk,appas
kalinga,tabuk,bado-dangwa
kalinga,tabuk,bagumbayan-36
kalinga,tabuk,balawag
kalinga,tabuk,balong
kalinga,tabuk,bantay-5
kalinga,tabuk,bulanao-1
kalinga,tabuk,bulo-1
kalinga,tabuk,cabaritan-4
kalinga,tabuk,cabaruan-5
kalinga,tabuk,calaccad
kalinga,tabuk,calanan
kalinga,tabuk,casigayan
kalinga,tabuk,cudal
kalinga,tabuk,dagupan-centro
kalinga,tabuk,dagupan-weste
kalinga,tabuk,dilag
kalinga,tabuk,dupag
kalinga,tabuk,gobgob
kalinga,tabuk,guilayon
kalinga,tabuk,lacnog
kalinga,tabuk,lanna-3
kalinga,tabuk,laya-east
kalinga,tabuk,laya-west
kalinga,tabuk,lucog
kalinga,tabuk,magnao
kalinga,tabuk,magsaysay-48
kalinga,tabuk,malalao
kalinga,tabuk,malin-awa
kalinga,tabuk,masablang
kalinga,tabuk,nambaran-2
kalinga,tabuk,nambucayan
kalinga,tabuk,naneng
kalinga,tabuk,new-tanglag
kalinga,tabuk,san-juan-80
kalinga,tabuk,san-julian-9
kalinga,tabuk,suyang
kalinga,tabuk,tuga
kalinga,tanudan,anggacan
kalinga,tanudan,anggacan-sur
kalinga,tanudan,babbanoy
kalinga,tanudan,dacalan
kalinga,tanudan,dupligan
kalinga,tanudan,gaang-1
kalinga,tanudan,lay-asan
kalinga,tanudan,lower-lubo
kalinga,tanudan,lower-mangali
kalinga,tanudan,lower-taloctoc
kalinga,tanudan,mabaca-1
kalinga,tanudan,mangali-centro
kalinga,tanudan,pangol
kalinga,tanudan,poblacion-282
kalinga,tanudan,upper-lubo
kalinga,tanudan,upper-taloctoc
kalinga,tinglayan,belong-manubal
kalinga,tinglayan,bugnay-7
kalinga,tinglayan,buscalan
kalinga,tinglayan,dananao
kalinga,tinglayan,loccong
kalinga,tinglayan,ngibat
kalinga,tinglayan,sumadel-1
kalinga,tinglayan,tulgao-east
kalinga,tinglayan,tulgao-west
la-union,agoo,ambitacay
la-union,agoo,balawarte
la-union,agoo,capas-1
la-union,agoo,consolacion-5
la-union,agoo,macalva-central
la-union,agoo,macalva-norte
la-union,agoo,macalva-sur
la-union,agoo,nazareno
la-union,agoo,purok
la-union,agoo,san-agustin-east
la-union,agoo,san-agustin-norte
la-union,agoo,san-agustin-sur
la-union,agoo,san-antonino
la-union,agoo,san-antonio-81
la-union,agoo,san-francisco-46
la-union,agoo,san-isidro-147
la-union,agoo,san-joaquin-norte
la-union,agoo,san-joaquin-sur
la-union,agoo,san-jose-norte-1
la-union,agoo,san-jose-sur-2
la-union,agoo,san-juan-81
la-union,agoo,san-julian-central
la-union,agoo,san-julian-east
la-union,agoo,san-julian-norte-1
la-union,agoo,san-julian-west
la-union,agoo,san-manuel-norte
la-union,agoo,san-manuel-sur
la-union,agoo,san-marcos-9
la-union,agoo,san-miguel-66
la-union,agoo,san-nicolas-central-1
la-union,agoo,san-nicolas-east
la-union,agoo,san-nicolas-norte
la-union,agoo,san-nicolas-sur
la-union,agoo,san-nicolas-west
la-union,agoo,san-pedro-56
la-union,agoo,san-roque-east
la-union,agoo,san-roque-west
la-union,agoo,san-vicente-norte-2
la-union,agoo,san-vicente-sur-2
la-union,agoo,santa-ana-19
la-union,agoo,santa-barbara-11
la-union,agoo,santa-fe-14
la-union,agoo,santa-maria-36
la-union,agoo,santa-monica-10
la-union,agoo,santa-rita-16
la-union,agoo,santa-rita-east
la-union,agoo,santa-rita-norte
la-union,agoo,santa-rita-sur
la-union,agoo,santa-rita-west
la-union,aringay,alaska
la-union,aringay,basca
la-union,aringay,dulao-2
la-union,aringay,gallano
la-union,aringay,macabato
la-union,aringay,manga-6
la-union,aringay,pangao-aoan-east
la-union,aringay,pangao-aoan-west
la-union,aringay,poblacion-284
la-union,aringay,samara
la-union,aringay,san-antonio-82
la-union,aringay,san-benito-norte
la-union,aringay,san-benito-sur
la-union,aringay,san-eugenio-1
la-union,aringay,san-juan-east-1
la-union,aringay,san-juan-west-1
la-union,aringay,san-simon-east
la-union,aringay,san-simon-west
la-union,aringay,santa-cecilia-1
la-union,aringay,santa-lucia-12
la-union,aringay,santa-rita-east-1
la-union,aringay,santa-rita-west-1
la-union,aringay,santo-rosario-east
la-union,aringay,santo-rosario-west
la-union,bacnotan,agtipal
la-union,bacnotan,arosip
la-union,bacnotan,bacqui
la-union,bacnotan,bacsil-4
la-union,bacnotan,bagutot
la-union,bacnotan,ballogo
la-union,bacnotan,baroro
la-union,bacnotan,bitalag-1
la-union,bacnotan,bulala-3
la-union,bacnotan,burayoc-1
la-union,bacnotan,bussaoit
la-union,bacnotan,cabaroan-11
la-union,bacnotan,cabarsican
la-union,bacnotan,cabugao-19
la-union,bacnotan,calautit-1
la-union,bacnotan,carcarmay
la-union,bacnotan,casiaman
la-union,bacnotan,galongen
la-union,bacnotan,guinabang-1
la-union,bacnotan,legleg-1
la-union,bacnotan,lisqueb
la-union,bacnotan,mabanengbeng-1st
la-union,bacnotan,mabanengbeng-2nd
la-union,bacnotan,maragayap
la-union,bacnotan,nagatiran
la-union,bacnotan,nagsaraboan
la-union,bacnotan,nagsimbaanan
la-union,bacnotan,nangalisan-3
la-union,bacnotan,narra-3
la-union,bacnotan,ortega-1
la-union,bacnotan,oya-oy-1
la-union,bacnotan,paagan
la-union,bacnotan,pandan-14
la-union,bacnotan,pang-pang
la-union,bacnotan,poblacion-285
la-union,bacnotan,quirino-12
la-union,bacnotan,raois-1
la-union,bacnotan,salincob
la-union,bacnotan,san-martin-6
la-union,bacnotan,santa-cruz-86
la-union,bacnotan,santa-rita-17
la-union,bacnotan,sapilang
la-union,bacnotan,sayoan
la-union,bacnotan,sipulo
la-union,bacnotan,tammocalao
la-union,bacnotan,ubbog-3
la-union,bacnotan,zaragosa-4
la-union,bagulin,alibangsay
la-union,bagulin,baay-2
la-union,bagulin,cambaly
la-union,bagulin,cardiz
la-union,bagulin,dagup
la-union,bagulin,libbo
la-union,bagulin,suyo-4
la-union,bagulin,tagudtud
la-union,bagulin,tio-angan
la-union,bagulin,wallayan
la-union,balaoan,almieda
la-union,balaoan,antonino-1
la-union,balaoan,apatut
la-union,balaoan,ar-arampang
la-union,balaoan,baracbac-este
la-union,balaoan,baracbac-oeste
la-union,balaoan,bet-ang
la-union,balaoan,bulbulala-5
la-union,balaoan,bungol
la-union,balaoan,butubut-este
la-union,balaoan,butubut-norte
la-union,balaoan,butubut-oeste
la-union,balaoan,butubut-sur
la-union,balaoan,cabuaan-oeste
la-union,balaoan,calliat
la-union,balaoan,calungbuyan-1
la-union,balaoan,camiling-1
la-union,balaoan,dr-camilo-osias-poblacion
la-union,balaoan,guinaburan
la-union,balaoan,masupe
la-union,balaoan,nagsabaran-norte
la-union,balaoan,nagsabaran-sur
la-union,balaoan,nalasin-4
la-union,balaoan,napaset
la-union,balaoan,pagbennecan
la-union,balaoan,pagleddegan
la-union,balaoan,pantar-norte
la-union,balaoan,pantar-sur
la-union,balaoan,pa-o
la-union,balaoan,paraoir
la-union,balaoan,patpata
la-union,balaoan,sablut
la-union,balaoan,san-pablo-25
la-union,balaoan,sinapangan-norte
la-union,balaoan,sinapangan-sur
la-union,balaoan,tallipugo
la-union,bangar-1,agdeppa
la-union,bangar-1,alzate
la-union,bangar-1,bangaoilan-east
la-union,bangar-1,bangaoilan-west
la-union,bangar-1,barraca-1
la-union,bangar-1,cadapli
la-union,bangar-1,caggao
la-union,bangar-1,central-east-no-1
la-union,bangar-1,central-east-no-2
la-union,bangar-1,central-west-no-1
la-union,bangar-1,central-west-no-2
la-union,bangar-1,central-west-no-3
la-union,bangar-1,consuegra
la-union,bangar-1,general-prim-east
la-union,bangar-1,general-prim-west
la-union,bangar-1,general-terrero
la-union,bangar-1,luzong-norte
la-union,bangar-1,luzong-sur
la-union,bangar-1,maria-cristina-east
la-union,bangar-1,maria-cristina-west
la-union,bangar-1,mindoro-1
la-union,bangar-1,nagsabaran-3
la-union,bangar-1,paratong-no-3
la-union,bangar-1,paratong-no-4
la-union,bangar-1,paratong-norte
la-union,bangar-1,quintarong
la-union,bangar-1,reyna-regente
la-union,bangar-1,rissing
la-union,bangar-1,san-blas-2
la-union,bangar-1,san-cristobal-1
la-union,bangar-1,sinapangan-norte-1
la-union,bangar-1,sinapangan-sur-1
la-union,bangar-1,ubbog-4
la-union,bauang,acao-1
la-union,bauang,baccuit-norte
la-union,bauang,baccuit-sur
la-union,bauang,bagbag-2
la-union,bauang,ballay-1
la-union,bauang,bawanta
la-union,bauang,boy-utan
la-union,bauang,bucayab
la-union,bauang,cabalayangan
la-union,bauang,cabisilan
la-union,bauang,calumbaya-2
la-union,bauang,carmay
la-union,bauang,casilagan-3
la-union,bauang,central-east
la-union,bauang,central-west
la-union,bauang,dili-1
la-union,bauang,disso-or
la-union,bauang,guerrero-1
la-union,bauang,lower-san-agustin
la-union,bauang,nagrebcan-2
la-union,bauang,pagdalagan-sur
la-union,bauang,palintucang
la-union,bauang,palugsi-limmansangan
la-union,bauang,parian-este
la-union,bauang,parian-oeste
la-union,bauang,paringao
la-union,bauang,payocpoc-norte-este
la-union,bauang,payocpoc-norte-oeste
la-union,bauang,payocpoc-sur
la-union,bauang,pilar-9
la-union,bauang,pottot
la-union,bauang,pudoc-1
la-union,bauang,pugo-1
la-union,bauang,quinavite
la-union,bauang,santa-monica-11
la-union,bauang,santiago-26
la-union,bauang,taberna
la-union,bauang,upper-san-agustin
la-union,bauang,urayong
la-union,burgos-3,agpay-1
la-union,burgos-3,bilis
la-union,burgos-3,caoayan-2
la-union,burgos-3,dalacdac
la-union,burgos-3,delles
la-union,burgos-3,imelda-14
la-union,burgos-3,libtong-6
la-union,burgos-3,linuan-1
la-union,burgos-3,lower-tumapoc
la-union,burgos-3,new-poblacion-2
la-union,burgos-3,old-poblacion-1
la-union,burgos-3,upper-tumapoc
la-union,caba,bautista-4
la-union,caba,gana
la-union,caba,juan-cartas
la-union,caba,las-ud-2
la-union,caba,liquicia
la-union,caba,poblacion-norte-15
la-union,caba,poblacion-sur-15
la-union,caba,san-carlos-15
la-union,caba,san-cornelio
la-union,caba,san-fermin-2
la-union,caba,san-gregorio-8
la-union,caba,san-jose-127
la-union,caba,santiago-norte
la-union,caba,santiago-sur
la-union,caba,sobredillo
la-union,caba,urayong-1
la-union,caba,wenceslao-1
la-union,luna-2,alcala-4
la-union,luna-2,ayaoan
la-union,luna-2,barangobong-2
la-union,luna-2,barrientos
la-union,luna-2,bungro-4
la-union,luna-2,buselbusel
la-union,luna-2,cabalitocan
la-union,luna-2,cantoria-no-1
la-union,luna-2,cantoria-no-2
la-union,luna-2,cantoria-no-3
la-union,luna-2,cantoria-no-4
la-union,luna-2,carisquis
la-union,luna-2,darigayos
la-union,luna-2,magallanes-4
la-union,luna-2,magsiping
la-union,luna-2,mamay
la-union,luna-2,nagrebcan-3
la-union,luna-2,nalvo-norte
la-union,luna-2,nalvo-sur
la-union,luna-2,napaset-1
la-union,luna-2,oaqui-no-1
la-union,luna-2,oaqui-no-2
la-union,luna-2,oaqui-no-3
la-union,luna-2,oaqui-no-4
la-union,luna-2,pila-4
la-union,luna-2,pitpitac
la-union,luna-2,rimos-no-1
la-union,luna-2,rimos-no-2
la-union,luna-2,rimos-no-3
la-union,luna-2,rimos-no-4
la-union,luna-2,rimos-no-5
la-union,luna-2,rissing-1
la-union,luna-2,salcedo-4
la-union,luna-2,santo-domingo-norte
la-union,luna-2,santo-domingo-sur
la-union,luna-2,sucoc-norte
la-union,luna-2,sucoc-sur
la-union,luna-2,suyo-5
la-union,luna-2,tallaoen-1
la-union,luna-2,victoria-13
la-union,naguilian-1,aguioas
la-union,naguilian-1,al-alinao-norte
la-union,naguilian-1,al-alinao-sur
la-union,naguilian-1,ambaracao-norte
la-union,naguilian-1,ambaracao-sur
la-union,naguilian-1,angin
la-union,naguilian-1,balecbec
la-union,naguilian-1,bancagan
la-union,naguilian-1,baraoas-norte
la-union,naguilian-1,baraoas-sur
la-union,naguilian-1,bariquir
la-union,naguilian-1,bato-22
la-union,naguilian-1,bimmotobot
la-union,naguilian-1,cabaritan-norte
la-union,naguilian-1,cabaritan-sur
la-union,naguilian-1,casilagan-4
la-union,naguilian-1,dal-lipaoen
la-union,naguilian-1,daramuangan
la-union,naguilian-1,guesset
la-union,naguilian-1,gusing-norte
la-union,naguilian-1,gusing-sur
la-union,naguilian-1,imelda-15
la-union,naguilian-1,lioac-norte
la-union,naguilian-1,lioac-sur
la-union,naguilian-1,magungunay
la-union,naguilian-1,mamat-ing-norte
la-union,naguilian-1,mamat-ing-sur
la-union,naguilian-1,nagsidorisan
la-union,naguilian-1,natividad-6
la-union,naguilian-1,ortiz-1
la-union,naguilian-1,ribsuan
la-union,naguilian-1,san-antonio-83
la-union,naguilian-1,san-isidro-148
la-union,naguilian-1,sili-1
la-union,naguilian-1,suguidan-norte
la-union,naguilian-1,suguidan-sur
la-union,naguilian-1,tuddingan
la-union,pugo,ambalite
la-union,pugo,ambangonan
la-union,pugo,cares
la-union,pugo,cuenca-1
la-union,pugo,duplas
la-union,pugo,maoasoas-norte
la-union,pugo,maoasoas-sur
la-union,pugo,palina-1
la-union,pugo,poblacion-east-12
la-union,pugo,poblacion-west-12
la-union,pugo,san-luis-17
la-union,pugo,saytan
la-union,pugo,tavora-east
la-union,pugo,tavora-proper
la-union,rosario-3,alipang
la-union,rosario-3,ambangonan-1
la-union,rosario-3,amlang
la-union,rosario-3,bacani-1
la-union,rosario-3,bangar-3
la-union,rosario-3,bani-4
la-union,rosario-3,benteng-sapilang
la-union,rosario-3,cadumanian
la-union,rosario-3,camp-one-1
la-union,rosario-3,carunuan-east
la-union,rosario-3,carunuan-west
la-union,rosario-3,casilagan-5
la-union,rosario-3,cataguingtingan
la-union,rosario-3,concepcion-31
la-union,rosario-3,damortis
la-union,rosario-3,gumot-nagcolaran
la-union,rosario-3,inabaan-norte
la-union,rosario-3,inabaan-sur
la-union,rosario-3,marcos-5
la-union,rosario-3,nagtagaan
la-union,rosario-3,nangcamotian
la-union,rosario-3,parasapas
la-union,rosario-3,poblacion-east-13
la-union,rosario-3,poblacion-west-13
la-union,rosario-3,puzon
la-union,rosario-3,rabon
la-union,rosario-3,san-jose-128
la-union,rosario-3,subusub
la-union,rosario-3,tabtabungao
la-union,rosario-3,tanglag-1
la-union,rosario-3,tay-ac-2
la-union,rosario-3,udiao
la-union,rosario-3,vila
la-union,san-fernando-3,abut-1
la-union,san-fernando-3,apaleng
la-union,san-fernando-3,bacsil-5
la-union,san-fernando-3,bangbangolan
la-union,san-fernando-3,bangcusay
la-union,san-fernando-3,barangay-i-21
la-union,san-fernando-3,barangay-ii-21
la-union,san-fernando-3,barangay-iii-19
la-union,san-fernando-3,barangay-iv-18
la-union,san-fernando-3,baraoas
la-union,san-fernando-3,bato-23
la-union,san-fernando-3,biday
la-union,san-fernando-3,birunget
la-union,san-fernando-3,bungro-5
la-union,san-fernando-3,cabaroan-12
la-union,san-fernando-3,cabarsican-1
la-union,san-fernando-3,cadaclan-1
la-union,san-fernando-3,calabugao
la-union,san-fernando-3,camansi-3
la-union,san-fernando-3,canaoay
la-union,san-fernando-3,carlatan
la-union,san-fernando-3,catbangen
la-union,san-fernando-3,dallangayan-este
la-union,san-fernando-3,dallangayan-oeste
la-union,san-fernando-3,dalumpinas-este
la-union,san-fernando-3,dalumpinas-oeste
la-union,san-fernando-3,ilocanos-norte
la-union,san-fernando-3,ilocanos-sur
la-union,san-fernando-3,langcuas
la-union,san-fernando-3,lingsat-2
la-union,san-fernando-3,madayegdeg
la-union,san-fernando-3,mameltac
la-union,san-fernando-3,masicong
la-union,san-fernando-3,nagyubuyuban
la-union,san-fernando-3,namtutan
la-union,san-fernando-3,narra-este
la-union,san-fernando-3,narra-oeste
la-union,san-fernando-3,pacpaco
la-union,san-fernando-3,pagdalagan
la-union,san-fernando-3,pagdaraoan
la-union,san-fernando-3,pagudpud-1
la-union,san-fernando-3,pao-norte
la-union,san-fernando-3,pao-sur
la-union,san-fernando-3,parian-1
la-union,san-fernando-3,pias-2
la-union,san-fernando-3,poro-2
la-union,san-fernando-3,puspus-1
la-union,san-fernando-3,sacyud
la-union,san-fernando-3,sagayad
la-union,san-fernando-3,san-agustin-40
la-union,san-fernando-3,san-francisco-47
la-union,san-fernando-3,san-vicente-100
la-union,san-fernando-3,santiago-norte-1
la-union,san-fernando-3,santiago-sur-1
la-union,san-fernando-3,saoay
la-union,san-fernando-3,sevilla-2
la-union,san-fernando-3,siboan-otong
la-union,san-fernando-3,tanqui
la-union,san-fernando-3,tanquigan
la-union,san-gabriel,amontoc
la-union,san-gabriel,apayao-2
la-union,san-gabriel,balbalayang-1
la-union,san-gabriel,bayabas-10
la-union,san-gabriel,bucao-1
la-union,san-gabriel,bumbuneg
la-union,san-gabriel,daking
la-union,san-gabriel,lacong-1
la-union,san-gabriel,lipay-este
la-union,san-gabriel,lipay-norte
la-union,san-gabriel,lipay-proper
la-union,san-gabriel,lipay-sur
la-union,san-gabriel,lon-oy
la-union,san-gabriel,poblacion-286
la-union,san-gabriel,polipol
la-union,san-juan-4,allangigan-2
la-union,san-juan-4,aludaid
la-union,san-juan-4,bacsayan-1
la-union,san-juan-4,balballosa
la-union,san-juan-4,bambanay
la-union,san-juan-4,bugbugcao
la-union,san-juan-4,caarusipan
la-union,san-juan-4,cabaroan-13
la-union,san-juan-4,cabugnayan
la-union,san-juan-4,cacapian
la-union,san-juan-4,caculangan-1
la-union,san-juan-4,calincamasan
la-union,san-juan-4,casilagan-6
la-union,san-juan-4,catdongan
la-union,san-juan-4,dangdangla-1
la-union,san-juan-4,dasay-1
la-union,san-juan-4,dinanum
la-union,san-juan-4,duplas-1
la-union,san-juan-4,guinguinabang-1
la-union,san-juan-4,ili-norte
la-union,san-juan-4,ili-sur
la-union,san-juan-4,legleg-2
la-union,san-juan-4,lubing-1
la-union,san-juan-4,nadsaag
la-union,san-juan-4,nagsabaran-4
la-union,san-juan-4,naguirangan-1
la-union,san-juan-4,naguituban
la-union,san-juan-4,nagyubuyuban-1
la-union,san-juan-4,oaquing
la-union,san-juan-4,pacpacac
la-union,san-juan-4,pagdildilan
la-union,san-juan-4,panicsican
la-union,san-juan-4,quidem
la-union,san-juan-4,san-felipe-9
la-union,san-juan-4,santa-rosa-17
la-union,san-juan-4,santo-rosario-21
la-union,san-juan-4,saracat
la-union,san-juan-4,sinapangan
la-union,san-juan-4,taboc-4
la-union,san-juan-4,talogtog-2
la-union,san-juan-4,urbiztondo-1
la-union,santo-tomas-3,ambitacay-1
la-union,santo-tomas-3,bail
la-union,santo-tomas-3,balaoc
la-union,santo-tomas-3,balsaan
la-union,santo-tomas-3,baybay-13
la-union,santo-tomas-3,cabaruan-6
la-union,santo-tomas-3,casantaan
la-union,santo-tomas-3,casilagan-7
la-union,santo-tomas-3,cupang-3
la-union,santo-tomas-3,damortis-1
la-union,santo-tomas-3,fernando
la-union,santo-tomas-3,linong
la-union,santo-tomas-3,lomboy-5
la-union,santo-tomas-3,malabago-1
la-union,santo-tomas-3,namboongan
la-union,santo-tomas-3,namonitan
la-union,santo-tomas-3,narvacan-1
la-union,santo-tomas-3,patac-2
la-union,santo-tomas-3,poblacion-287
la-union,santo-tomas-3,pongpong-1
la-union,santo-tomas-3,raois-2
la-union,santo-tomas-3,tococ
la-union,santo-tomas-3,tubod-16
la-union,santo-tomas-3,ubagan
la-union,santol,corrooy
la-union,santol,lettac-norte
la-union,santol,lettac-sur
la-union,santol,mangaan
la-union,santol,paagan-1
la-union,santol,poblacion-288
la-union,santol,puguil
la-union,santol,ramot
la-union,santol,sapdaan
la-union,santol,sasaba
la-union,santol,tubaday
la-union,sudipen,bigbiga-1
la-union,sudipen,bulalaan
la-union,sudipen,castro
la-union,sudipen,duplas-2
la-union,sudipen,ilocano
la-union,sudipen,ipet
la-union,sudipen,maliclico
la-union,sudipen,namaltugan-1
la-union,sudipen,old-central
la-union,sudipen,poblacion-289
la-union,sudipen,porporiket
la-union,sudipen,san-francisco-norte-2
la-union,sudipen,san-francisco-sur-2
la-union,sudipen,san-jose-129
la-union,sudipen,sengngat
la-union,sudipen,turod-7
la-union,sudipen,up-uplas
la-union,tubao,amallapay
la-union,tubao,anduyan
la-union,tubao,caoigue
la-union,tubao,francia-sur
la-union,tubao,francia-west
la-union,tubao,garcia-4
la-union,tubao,gonzales-1
la-union,tubao,halog-east
la-union,tubao,halog-west
la-union,tubao,leones-east
la-union,tubao,leones-west
la-union,tubao,linapew
la-union,tubao,lloren
la-union,tubao,magsaysay-49
la-union,tubao,pideg
la-union,tubao,poblacion-290
la-union,tubao,rizal-58
la-union,tubao,santa-teresa-9
laguna,alaminos,barangay-i-22
laguna,alaminos,barangay-ii-22
laguna,alaminos,barangay-iii-20
laguna,alaminos,barangay-iv-19
laguna,alaminos,del-carmen-7
laguna,alaminos,palma-2
laguna,alaminos,san-agustin-41
laguna,alaminos,san-andres-23
laguna,alaminos,san-benito-4
laguna,alaminos,san-gregorio-9
laguna,alaminos,san-ildefonso-4
laguna,alaminos,san-juan-82
laguna,alaminos,san-miguel-67
laguna,alaminos,san-roque-105
laguna,alaminos,santa-rosa-18
laguna,bay,bitin
laguna,bay,calo-1
laguna,bay,dila-1
laguna,bay,maitim
laguna,bay,masaya-1
laguna,bay,paciano-rizal
laguna,bay,puypuy
laguna,bay,san-agustin-42
laguna,bay,san-antonio-84
laguna,bay,san-isidro-149
laguna,bay,san-nicolas-27
laguna,bay,santa-cruz-87
laguna,bay,santo-domingo-26
laguna,bay,tagumpay-1
laguna,bay,tranca-1
laguna,binan,binan-1
laguna,binan,bungahan-5
laguna,binan,canlalay
laguna,binan,casile
laguna,binan,de-la-paz-2
laguna,binan,ganado
laguna,binan,langkiwa
laguna,binan,loma-2
laguna,binan,malaban
laguna,binan,malamig-1
laguna,binan,mampalasan
laguna,binan,platero
laguna,binan,poblacion-291
laguna,binan,san-antonio-85
laguna,binan,san-francisco-48
laguna,binan,san-jose-130
laguna,binan,san-vicente-101
laguna,binan,santo-domingo-27
laguna,binan,santo-nino-77
laguna,binan,santo-tomas-30
laguna,binan,soro-soro-1
laguna,binan,timbao
laguna,binan,tubigan-4
laguna,binan,zapote
laguna,cabuyao,baclaran-1
laguna,cabuyao,banaybanay-5
laguna,cabuyao,banlic
laguna,cabuyao,barangay-dos
laguna,cabuyao,barangay-tres
laguna,cabuyao,barangay-uno
laguna,cabuyao,bigaa-1
laguna,cabuyao,butong-5
laguna,cabuyao,casile-1
laguna,cabuyao,diezmo
laguna,cabuyao,gulod-3
laguna,cabuyao,mamatid
laguna,cabuyao,marinig
laguna,cabuyao,niugan-3
laguna,cabuyao,pittland
laguna,cabuyao,pulo-3
laguna,cabuyao,sala-2
laguna,cabuyao,san-isidro-150
laguna,calamba,bagong-kalsada
laguna,calamba,banadero-2
laguna,calamba,banlic-1
laguna,calamba,barandal
laguna,calamba,barangay-1-28
laguna,calamba,barangay-2-28
laguna,calamba,barangay-3-27
laguna,calamba,barangay-4-27
laguna,calamba,barangay-5-23
laguna,calamba,barangay-6-18
laguna,calamba,barangay-7-16
laguna,calamba,batino
laguna,calamba,bubuyan-1
laguna,calamba,bucal-5
